OrderKey,EmployeeKey,DateKey,ProductKey,ShipperKey,DiscountKey,OrderID,OrderDate,RequiredDate,EmployeeName,ProductName,ShippingCompany,ShippedDate,DiscountPrice,DiscountedUnitPrice
485,2,1818,6,3,1818,10949,1998-03-13 00:00:00,1998-04-10 00:00:00,AndrewFuller,Grandma's Boysenberry Spread,Federal Shipping,1998-03-17 00:00:00,0,25
486,2,1819,10,3,1819,10949,1998-03-13 00:00:00,1998-04-10 00:00:00,AndrewFuller,Ikura,Federal Shipping,1998-03-17 00:00:00,0,31
487,2,1820,17,3,1820,10949,1998-03-13 00:00:00,1998-04-10 00:00:00,AndrewFuller,Alice Mutton,Federal Shipping,1998-03-17 00:00:00,0,39
488,2,1821,62,3,1821,10949,1998-03-13 00:00:00,1998-04-10 00:00:00,AndrewFuller,Tarte au sucre,Federal Shipping,1998-03-17 00:00:00,0,49.299999
489,2,1794,2,2,1794,10939,1998-03-10 00:00:00,1998-04-07 00:00:00,AndrewFuller,Chang,United Package,1998-03-13 00:00:00,2.8500001,16.15
490,2,1794,36,2,1794,10939,1998-03-10 00:00:00,1998-04-07 00:00:00,AndrewFuller,Inlagd Sill,United Package,1998-03-13 00:00:00,2.8500001,16.15
491,2,1795,25,2,1795,10939,1998-03-10 00:00:00,1998-04-07 00:00:00,AndrewFuller,NuNuCa Nuß-Nougat-Creme,United Package,1998-03-13 00:00:00,2.1000001,11.9
492,2,1795,34,2,1795,10939,1998-03-10 00:00:00,1998-04-07 00:00:00,AndrewFuller,Sasquatch Ale,United Package,1998-03-13 00:00:00,2.1000001,11.9
493,2,1795,42,2,1795,10939,1998-03-10 00:00:00,1998-04-07 00:00:00,AndrewFuller,Singaporean Hokkien Fried Mee,United Package,1998-03-13 00:00:00,2.1000001,11.9
494,2,1795,67,2,1795,10939,1998-03-10 00:00:00,1998-04-07 00:00:00,AndrewFuller,Laughing Lumberjack Lager,United Package,1998-03-13 00:00:00,2.1000001,11.9
495,2,1743,16,2,1743,10919,1998-03-02 00:00:00,1998-03-30 00:00:00,AndrewFuller,Pavlova,United Package,1998-03-04 00:00:00,0,17.450001
496,2,1744,25,2,1744,10919,1998-03-02 00:00:00,1998-03-30 00:00:00,AndrewFuller,NuNuCa Nuß-Nougat-Creme,United Package,1998-03-04 00:00:00,0,14
497,2,1744,34,2,1744,10919,1998-03-02 00:00:00,1998-03-30 00:00:00,AndrewFuller,Sasquatch Ale,United Package,1998-03-04 00:00:00,0,14
498,2,1744,42,2,1744,10919,1998-03-02 00:00:00,1998-03-30 00:00:00,AndrewFuller,Singaporean Hokkien Fried Mee,United Package,1998-03-04 00:00:00,0,14
499,2,1744,67,2,1744,10919,1998-03-02 00:00:00,1998-03-30 00:00:00,AndrewFuller,Laughing Lumberjack Lager,United Package,1998-03-04 00:00:00,0,14
500,2,1745,40,2,1745,10919,1998-03-02 00:00:00,1998-03-30 00:00:00,AndrewFuller,Boston Crab Meat,United Package,1998-03-04 00:00:00,0,18.4
501,2,1727,11,2,1727,10912,1998-02-26 00:00:00,1998-03-26 00:00:00,AndrewFuller,Queso Cabrales,United Package,1998-03-18 00:00:00,5.25,15.75
502,2,1727,22,2,1727,10912,1998-02-26 00:00:00,1998-03-26 00:00:00,AndrewFuller,Gustaf's Knäckebröd,United Package,1998-03-18 00:00:00,5.25,15.75
503,2,1728,29,2,1728,10912,1998-02-26 00:00:00,1998-03-26 00:00:00,AndrewFuller,Thüringer Rostbratwurst,United Package,1998-03-18 00:00:00,30.9475,92.842499
504,2,1733,17,2,1733,10915,1998-02-27 00:00:00,1998-03-27 00:00:00,AndrewFuller,Alice Mutton,United Package,1998-03-02 00:00:00,0,39
505,2,1734,33,2,1734,10915,1998-02-27 00:00:00,1998-03-27 00:00:00,AndrewFuller,Geitost,United Package,1998-03-02 00:00:00,0,2.5
506,2,1735,54,2,1735,10915,1998-02-27 00:00:00,1998-03-27 00:00:00,AndrewFuller,Tourtière,United Package,1998-03-02 00:00:00,0,7.4499998
507,2,1602,7,1,1602,10858,1998-01-29 00:00:00,1998-02-26 00:00:00,AndrewFuller,Uncle Bob's Organic Dried Pears,Speedy Express,1998-02-03 00:00:00,0,30
508,2,1603,27,1,1603,10858,1998-01-29 00:00:00,1998-02-26 00:00:00,AndrewFuller,Schoggi Schokolade,Speedy Express,1998-02-03 00:00:00,0,43.900002
509,2,1603,63,1,1603,10858,1998-01-29 00:00:00,1998-02-26 00:00:00,AndrewFuller,Vegie-spread,Speedy Express,1998-02-03 00:00:00,0,43.900002
510,2,1604,70,1,1604,10858,1998-01-29 00:00:00,1998-02-26 00:00:00,AndrewFuller,Outback Lager,Speedy Express,1998-02-03 00:00:00,0,15
511,2,1604,73,1,1604,10858,1998-01-29 00:00:00,1998-02-26 00:00:00,AndrewFuller,Röd Kaviar,Speedy Express,1998-02-03 00:00:00,0,15
512,2,1525,13,2,1525,10832,1998-01-14 00:00:00,1998-02-11 00:00:00,AndrewFuller,Konbu,United Package,1998-01-19 00:00:00,1.2,4.8000002
513,2,1526,25,2,1526,10832,1998-01-14 00:00:00,1998-02-11 00:00:00,AndrewFuller,NuNuCa Nuß-Nougat-Creme,United Package,1998-01-19 00:00:00,2.8,11.2
514,2,1526,34,2,1526,10832,1998-01-14 00:00:00,1998-02-11 00:00:00,AndrewFuller,Sasquatch Ale,United Package,1998-01-19 00:00:00,2.8,11.2
515,2,1526,42,2,1526,10832,1998-01-14 00:00:00,1998-02-11 00:00:00,AndrewFuller,Singaporean Hokkien Fried Mee,United Package,1998-01-19 00:00:00,2.8,11.2
516,2,1526,67,2,1526,10832,1998-01-14 00:00:00,1998-02-11 00:00:00,AndrewFuller,Laughing Lumberjack Lager,United Package,1998-01-19 00:00:00,2.8,11.2
517,2,1527,44,2,1527,10832,1998-01-14 00:00:00,1998-02-11 00:00:00,AndrewFuller,Gula Malacca,United Package,1998-01-19 00:00:00,3.8900001,15.56
518,2,1528,64,2,1528,10832,1998-01-14 00:00:00,1998-02-11 00:00:00,AndrewFuller,Wimmers gute Semmelknödel,United Package,1998-01-19 00:00:00,0,33.25
519,2,1621,38,1,1621,10865,1998-02-02 00:00:00,1998-02-16 00:00:00,AndrewFuller,Côte de Blaye,Speedy Express,1998-02-12 00:00:00,13.175,250.325
520,2,1622,1,1,1622,10865,1998-02-02 00:00:00,1998-02-16 00:00:00,AndrewFuller,Chai,Speedy Express,1998-02-12 00:00:00,0.90000004,17.1
521,2,1622,35,1,1622,10865,1998-02-02 00:00:00,1998-02-16 00:00:00,AndrewFuller,Steeleye Stout,Speedy Express,1998-02-12 00:00:00,0.90000004,17.1
522,2,1622,39,1,1622,10865,1998-02-02 00:00:00,1998-02-16 00:00:00,AndrewFuller,Chartreuse verte,Speedy Express,1998-02-12 00:00:00,0.90000004,17.1
523,2,1622,76,1,1622,10865,1998-02-02 00:00:00,1998-02-16 00:00:00,AndrewFuller,Lakkalikööri,Speedy Express,1998-02-12 00:00:00,0.90000004,17.1
524,2,1567,4,3,1567,10846,1998-01-22 00:00:00,1998-03-05 00:00:00,AndrewFuller,Chef Anton's Cajun Seasoning,Federal Shipping,1998-01-23 00:00:00,0,22
525,2,1568,70,3,1568,10846,1998-01-22 00:00:00,1998-03-05 00:00:00,AndrewFuller,Outback Lager,Federal Shipping,1998-01-23 00:00:00,0,15
526,2,1568,73,3,1568,10846,1998-01-22 00:00:00,1998-03-05 00:00:00,AndrewFuller,Röd Kaviar,Federal Shipping,1998-01-23 00:00:00,0,15
527,2,1569,3,3,1569,10846,1998-01-22 00:00:00,1998-03-05 00:00:00,AndrewFuller,Aniseed Syrup,Federal Shipping,1998-01-23 00:00:00,0,10
528,2,1569,21,3,1569,10846,1998-01-22 00:00:00,1998-03-05 00:00:00,AndrewFuller,Sir Rodney's Scones,Federal Shipping,1998-01-23 00:00:00,0,10
529,2,1569,74,3,1569,10846,1998-01-22 00:00:00,1998-03-05 00:00:00,AndrewFuller,Longlife Tofu,Federal Shipping,1998-01-23 00:00:00,0,10
530,2,1492,43,3,1492,10819,1998-01-07 00:00:00,1998-02-04 00:00:00,AndrewFuller,Ipoh Coffee,Federal Shipping,1998-01-16 00:00:00,0,46
531,2,1493,75,3,1493,10819,1998-01-07 00:00:00,1998-02-04 00:00:00,AndrewFuller,Rhönbräu Klosterbier,Federal Shipping,1998-01-16 00:00:00,0,7.75
532,2,1413,2,1,1413,10787,1997-12-19 00:00:00,1998-01-02 00:00:00,AndrewFuller,Chang,Speedy Express,1997-12-26 00:00:00,0.94999999,18.049999
533,2,1413,36,1,1413,10787,1997-12-19 00:00:00,1998-01-02 00:00:00,AndrewFuller,Inlagd Sill,Speedy Express,1997-12-26 00:00:00,0.94999999,18.049999
534,2,1414,29,1,1414,10787,1997-12-19 00:00:00,1998-01-02 00:00:00,AndrewFuller,Thüringer Rostbratwurst,Speedy Express,1997-12-26 00:00:00,6.1895003,117.6005
535,2,1483,33,3,1483,10815,1998-01-05 00:00:00,1998-02-02 00:00:00,AndrewFuller,Geitost,Federal Shipping,1998-01-14 00:00:00,0,2.5
536,2,1465,12,3,1465,10808,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,Queso Manchego La Pastora,Federal Shipping,1998-01-09 00:00:00,5.7000003,32.299999
537,2,1465,56,3,1465,10808,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,Gnocchi di nonna Alice,Federal Shipping,1998-01-09 00:00:00,5.7000003,32.299999
538,2,1466,1,3,1466,10808,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,Chai,Federal Shipping,1998-01-09 00:00:00,2.7,15.3
539,2,1466,35,3,1466,10808,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,Steeleye Stout,Federal Shipping,1998-01-09 00:00:00,2.7,15.3
540,2,1466,39,3,1466,10808,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,Chartreuse verte,Federal Shipping,1998-01-09 00:00:00,2.7,15.3
541,2,1466,76,3,1466,10808,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,Lakkalikööri,Federal Shipping,1998-01-09 00:00:00,2.7,15.3
542,2,1459,25,3,1459,10805,1997-12-30 00:00:00,1998-01-27 00:00:00,AndrewFuller,NuNuCa Nuß-Nougat-Creme,Federal Shipping,1998-01-09 00:00:00,0,14
543,2,1459,34,3,1459,10805,1997-12-30 00:00:00,1998-01-27 00:00:00,AndrewFuller,Sasquatch Ale,Federal Shipping,1998-01-09 00:00:00,0,14
544,2,1459,42,3,1459,10805,1997-12-30 00:00:00,1998-01-27 00:00:00,AndrewFuller,Singaporean Hokkien Fried Mee,Federal Shipping,1998-01-09 00:00:00,0,14
545,2,1459,67,3,1459,10805,1997-12-30 00:00:00,1998-01-27 00:00:00,AndrewFuller,Laughing Lumberjack Lager,Federal Shipping,1998-01-09 00:00:00,0,14
546,2,1460,38,3,1460,10805,1997-12-30 00:00:00,1998-01-27 00:00:00,AndrewFuller,Côte de Blaye,Federal Shipping,1998-01-09 00:00:00,0,263.5
547,2,1468,13,3,1468,10810,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,Konbu,Federal Shipping,1998-01-07 00:00:00,0,6
548,2,1469,25,3,1469,10810,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,NuNuCa Nuß-Nougat-Creme,Federal Shipping,1998-01-07 00:00:00,0,14
549,2,1469,34,3,1469,10810,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,Sasquatch Ale,Federal Shipping,1998-01-07 00:00:00,0,14
550,2,1469,42,3,1469,10810,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,Singaporean Hokkien Fried Mee,Federal Shipping,1998-01-07 00:00:00,0,14
551,2,1469,67,3,1469,10810,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,Laughing Lumberjack Lager,Federal Shipping,1998-01-07 00:00:00,0,14
552,2,1470,70,3,1470,10810,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,Outback Lager,Federal Shipping,1998-01-07 00:00:00,0,15
553,2,1470,73,3,1470,10810,1998-01-01 00:00:00,1998-01-29 00:00:00,AndrewFuller,Röd Kaviar,Federal Shipping,1998-01-07 00:00:00,0,15
554,2,1439,62,1,1439,10798,1997-12-26 00:00:00,1998-01-23 00:00:00,AndrewFuller,Tarte au sucre,Speedy Express,1998-01-05 00:00:00,0,49.299999
555,2,1440,72,1,1440,10798,1997-12-26 00:00:00,1998-01-23 00:00:00,AndrewFuller,Mozzarella di Giovanni,Speedy Express,1998-01-05 00:00:00,0,34.799999
556,2,1397,70,1,1397,10780,1997-12-16 00:00:00,1997-12-30 00:00:00,AndrewFuller,Outback Lager,Speedy Express,1997-12-25 00:00:00,0,15
557,2,1397,73,1,1397,10780,1997-12-16 00:00:00,1997-12-30 00:00:00,AndrewFuller,Röd Kaviar,Speedy Express,1997-12-25 00:00:00,0,15
558,2,1398,77,1,1398,10780,1997-12-16 00:00:00,1997-12-30 00:00:00,AndrewFuller,Original Frankfurter grüne Soße,Speedy Express,1997-12-25 00:00:00,0,13
559,2,1399,54,3,1399,10781,1997-12-17 00:00:00,1998-01-14 00:00:00,AndrewFuller,Tourtière,Federal Shipping,1997-12-19 00:00:00,1.49,5.96
560,2,1400,12,3,1400,10781,1997-12-17 00:00:00,1998-01-14 00:00:00,AndrewFuller,Queso Manchego La Pastora,Federal Shipping,1997-12-19 00:00:00,7.5999999,30.4
561,2,1400,56,3,1400,10781,1997-12-17 00:00:00,1998-01-14 00:00:00,AndrewFuller,Gnocchi di nonna Alice,Federal Shipping,1997-12-19 00:00:00,7.5999999,30.4
562,2,1401,3,3,1401,10781,1997-12-17 00:00:00,1998-01-14 00:00:00,AndrewFuller,Aniseed Syrup,Federal Shipping,1997-12-19 00:00:00,0,10
563,2,1401,21,3,1401,10781,1997-12-17 00:00:00,1998-01-14 00:00:00,AndrewFuller,Sir Rodney's Scones,Federal Shipping,1997-12-19 00:00:00,0,10
564,2,1401,74,3,1401,10781,1997-12-17 00:00:00,1998-01-14 00:00:00,AndrewFuller,Longlife Tofu,Federal Shipping,1997-12-19 00:00:00,0,10
565,2,1330,1,3,1330,10752,1997-11-24 00:00:00,1997-12-22 00:00:00,AndrewFuller,Chai,Federal Shipping,1997-11-28 00:00:00,0,18
566,2,1330,35,3,1330,10752,1997-11-24 00:00:00,1997-12-22 00:00:00,AndrewFuller,Steeleye Stout,Federal Shipping,1997-11-28 00:00:00,0,18
567,2,1330,39,3,1330,10752,1997-11-24 00:00:00,1997-12-22 00:00:00,AndrewFuller,Chartreuse verte,Federal Shipping,1997-11-28 00:00:00,0,18
568,2,1330,76,3,1330,10752,1997-11-24 00:00:00,1997-12-22 00:00:00,AndrewFuller,Lakkalikööri,Federal Shipping,1997-11-28 00:00:00,0,18
569,2,1331,69,3,1331,10752,1997-11-24 00:00:00,1997-12-22 00:00:00,AndrewFuller,Gudbrandsdalsost,Federal Shipping,1997-11-28 00:00:00,0,36
570,2,1283,6,3,1283,10734,1997-11-07 00:00:00,1997-12-05 00:00:00,AndrewFuller,Grandma's Boysenberry Spread,Federal Shipping,1997-11-12 00:00:00,0,25
571,2,1284,30,3,1284,10734,1997-11-07 00:00:00,1997-12-05 00:00:00,AndrewFuller,Nord-Ost Matjeshering,Federal Shipping,1997-11-12 00:00:00,0,25.889999
572,2,1285,1,3,1285,10734,1997-11-07 00:00:00,1997-12-05 00:00:00,AndrewFuller,Chai,Federal Shipping,1997-11-12 00:00:00,0,18
573,2,1285,35,3,1285,10734,1997-11-07 00:00:00,1997-12-05 00:00:00,AndrewFuller,Steeleye Stout,Federal Shipping,1997-11-12 00:00:00,0,18
574,2,1285,39,3,1285,10734,1997-11-07 00:00:00,1997-12-05 00:00:00,AndrewFuller,Chartreuse verte,Federal Shipping,1997-11-12 00:00:00,0,18
575,2,1285,76,3,1285,10734,1997-11-07 00:00:00,1997-12-05 00:00:00,AndrewFuller,Lakkalikööri,Federal Shipping,1997-11-12 00:00:00,0,18
576,2,1290,13,2,1290,10737,1997-11-11 00:00:00,1997-12-09 00:00:00,AndrewFuller,Konbu,United Package,1997-11-18 00:00:00,0,6
577,2,1291,41,2,1291,10737,1997-11-11 00:00:00,1997-12-09 00:00:00,AndrewFuller,Jack's New England Clam Chowder,United Package,1997-11-18 00:00:00,0,9.6499996
578,2,1292,16,1,1292,10738,1997-11-12 00:00:00,1997-12-10 00:00:00,AndrewFuller,Pavlova,Speedy Express,1997-11-18 00:00:00,0,17.450001
579,2,1264,17,1,1264,10727,1997-11-03 00:00:00,1997-12-01 00:00:00,AndrewFuller,Alice Mutton,Speedy Express,1997-12-05 00:00:00,1.95,37.049999
580,2,1265,12,1,1265,10727,1997-11-03 00:00:00,1997-12-01 00:00:00,AndrewFuller,Queso Manchego La Pastora,Speedy Express,1997-12-05 00:00:00,1.9,36.099998
581,2,1265,56,1,1265,10727,1997-11-03 00:00:00,1997-12-01 00:00:00,AndrewFuller,Gnocchi di nonna Alice,Speedy Express,1997-12-05 00:00:00,1.9,36.099998
582,2,1266,59,1,1266,10727,1997-11-03 00:00:00,1997-12-01 00:00:00,AndrewFuller,Raclette Courdavault,Speedy Express,1997-12-05 00:00:00,2.75,52.25
583,2,1162,1,2,1162,10691,1997-10-03 00:00:00,1997-11-14 00:00:00,AndrewFuller,Chai,United Package,1997-10-22 00:00:00,0,18
584,2,1162,35,2,1162,10691,1997-10-03 00:00:00,1997-11-14 00:00:00,AndrewFuller,Steeleye Stout,United Package,1997-10-22 00:00:00,0,18
585,2,1162,39,2,1162,10691,1997-10-03 00:00:00,1997-11-14 00:00:00,AndrewFuller,Chartreuse verte,United Package,1997-10-22 00:00:00,0,18
586,2,1162,76,2,1162,10691,1997-10-03 00:00:00,1997-11-14 00:00:00,AndrewFuller,Lakkalikööri,United Package,1997-10-22 00:00:00,0,18
587,2,1163,29,2,1163,10691,1997-10-03 00:00:00,1997-11-14 00:00:00,AndrewFuller,Thüringer Rostbratwurst,United Package,1997-10-22 00:00:00,0,123.79
588,2,1164,43,2,1164,10691,1997-10-03 00:00:00,1997-11-14 00:00:00,AndrewFuller,Ipoh Coffee,United Package,1997-10-22 00:00:00,0,46
589,2,1165,44,2,1165,10691,1997-10-03 00:00:00,1997-11-14 00:00:00,AndrewFuller,Gula Malacca,United Package,1997-10-22 00:00:00,0,19.450001
590,2,1166,62,2,1166,10691,1997-10-03 00:00:00,1997-11-14 00:00:00,AndrewFuller,Tarte au sucre,United Package,1997-10-22 00:00:00,0,49.299999
591,2,1151,17,1,1151,10686,1997-09-30 00:00:00,1997-10-28 00:00:00,AndrewFuller,Alice Mutton,Speedy Express,1997-10-08 00:00:00,7.8000002,31.200001
592,2,1152,26,1,1152,10686,1997-09-30 00:00:00,1997-10-28 00:00:00,AndrewFuller,Gumbär Gummibärchen,Speedy Express,1997-10-08 00:00:00,0,31.23
593,2,1144,52,1,1144,10683,1997-09-26 00:00:00,1997-10-24 00:00:00,AndrewFuller,Filo Mix,Speedy Express,1997-10-01 00:00:00,0,7
594,2,1107,2,1,1107,10669,1997-09-15 00:00:00,1997-10-13 00:00:00,AndrewFuller,Chang,Speedy Express,1997-09-22 00:00:00,0,19
595,2,1107,36,1,1107,10669,1997-09-15 00:00:00,1997-10-13 00:00:00,AndrewFuller,Inlagd Sill,Speedy Express,1997-09-22 00:00:00,0,19
596,2,1118,16,1,1118,10673,1997-09-18 00:00:00,1997-10-16 00:00:00,AndrewFuller,Pavlova,Speedy Express,1997-09-19 00:00:00,0,17.450001
597,2,1119,25,1,1119,10673,1997-09-18 00:00:00,1997-10-16 00:00:00,AndrewFuller,NuNuCa Nuß-Nougat-Creme,Speedy Express,1997-09-19 00:00:00,0,14
598,2,1119,34,1,1119,10673,1997-09-18 00:00:00,1997-10-16 00:00:00,AndrewFuller,Sasquatch Ale,Speedy Express,1997-09-19 00:00:00,0,14
599,2,1119,42,1,1119,10673,1997-09-18 00:00:00,1997-10-16 00:00:00,AndrewFuller,Singaporean Hokkien Fried Mee,Speedy Express,1997-09-19 00:00:00,0,14
600,2,1119,67,1,1119,10673,1997-09-18 00:00:00,1997-10-16 00:00:00,AndrewFuller,Laughing Lumberjack Lager,Speedy Express,1997-09-19 00:00:00,0,14
601,2,1120,43,1,1120,10673,1997-09-18 00:00:00,1997-10-16 00:00:00,AndrewFuller,Ipoh Coffee,Speedy Express,1997-09-19 00:00:00,0,46
602,2,1125,10,2,1125,10676,1997-09-22 00:00:00,1997-10-20 00:00:00,AndrewFuller,Ikura,United Package,1997-09-29 00:00:00,0,31
603,2,1126,19,2,1126,10676,1997-09-22 00:00:00,1997-10-20 00:00:00,AndrewFuller,Teatime Chocolate Biscuits,United Package,1997-09-29 00:00:00,0,9.1999998
604,2,1127,44,2,1127,10676,1997-09-22 00:00:00,1997-10-20 00:00:00,AndrewFuller,Gula Malacca,United Package,1997-09-29 00:00:00,0,19.450001
605,2,1091,40,2,1091,10663,1997-09-10 00:00:00,1997-09-24 00:00:00,AndrewFuller,Boston Crab Meat,United Package,1997-10-03 00:00:00,0.92000002,17.48
606,2,1092,25,2,1092,10663,1997-09-10 00:00:00,1997-09-24 00:00:00,AndrewFuller,NuNuCa Nuß-Nougat-Creme,United Package,1997-10-03 00:00:00,0.69999999,13.3
607,2,1092,34,2,1092,10663,1997-09-10 00:00:00,1997-09-24 00:00:00,AndrewFuller,Sasquatch Ale,United Package,1997-10-03 00:00:00,0.69999999,13.3
608,2,1092,42,2,1092,10663,1997-09-10 00:00:00,1997-09-24 00:00:00,AndrewFuller,Singaporean Hokkien Fried Mee,United Package,1997-10-03 00:00:00,0.69999999,13.3
609,2,1092,67,2,1092,10663,1997-09-10 00:00:00,1997-09-24 00:00:00,AndrewFuller,Laughing Lumberjack Lager,United Package,1997-10-03 00:00:00,0.69999999,13.3
610,2,1093,51,2,1093,10663,1997-09-10 00:00:00,1997-09-24 00:00:00,AndrewFuller,Manjimup Dried Apples,United Package,1997-10-03 00:00:00,2.6500001,50.349998
611,2,1074,15,2,1074,10657,1997-09-04 00:00:00,1997-10-02 00:00:00,AndrewFuller,Genen Shouyu,United Package,1997-09-15 00:00:00,0,15.5
612,2,1075,41,2,1075,10657,1997-09-04 00:00:00,1997-10-02 00:00:00,AndrewFuller,Jack's New England Clam Chowder,United Package,1997-09-15 00:00:00,0,9.6499996
613,2,1076,46,2,1076,10657,1997-09-04 00:00:00,1997-10-02 00:00:00,AndrewFuller,Spegesild,United Package,1997-09-15 00:00:00,0,12
614,2,1077,45,2,1077,10657,1997-09-04 00:00:00,1997-10-02 00:00:00,AndrewFuller,Rogede sild,United Package,1997-09-15 00:00:00,0,9.5
615,2,1077,47,2,1077,10657,1997-09-04 00:00:00,1997-10-02 00:00:00,AndrewFuller,Zaanse koeken,United Package,1997-09-15 00:00:00,0,9.5
616,2,1078,12,2,1078,10657,1997-09-04 00:00:00,1997-10-02 00:00:00,AndrewFuller,Queso Manchego La Pastora,United Package,1997-09-15 00:00:00,0,38
617,2,1078,56,2,1078,10657,1997-09-04 00:00:00,1997-10-02 00:00:00,AndrewFuller,Gnocchi di nonna Alice,United Package,1997-09-15 00:00:00,0,38
618,2,1079,60,2,1079,10657,1997-09-04 00:00:00,1997-10-02 00:00:00,AndrewFuller,Camembert Pierrot,United Package,1997-09-15 00:00:00,0,34
619,2,971,55,3,971,10615,1997-07-30 00:00:00,1997-08-27 00:00:00,AndrewFuller,Pâté chinois,Federal Shipping,1997-08-06 00:00:00,0,24
620,2,982,24,3,982,10620,1997-08-05 00:00:00,1997-09-02 00:00:00,AndrewFuller,Guaraná Fantástica,Federal Shipping,1997-08-14 00:00:00,0,4.5
621,2,983,52,3,983,10620,1997-08-05 00:00:00,1997-09-02 00:00:00,AndrewFuller,Filo Mix,Federal Shipping,1997-08-14 00:00:00,0,7
622,2,920,1,1,920,10595,1997-07-10 00:00:00,1997-08-07 00:00:00,AndrewFuller,Chai,Speedy Express,1997-07-14 00:00:00,4.5,13.5
623,2,920,35,1,920,10595,1997-07-10 00:00:00,1997-08-07 00:00:00,AndrewFuller,Steeleye Stout,Speedy Express,1997-07-14 00:00:00,4.5,13.5
624,2,920,39,1,920,10595,1997-07-10 00:00:00,1997-08-07 00:00:00,AndrewFuller,Chartreuse verte,Speedy Express,1997-07-14 00:00:00,4.5,13.5
625,2,920,76,1,920,10595,1997-07-10 00:00:00,1997-08-07 00:00:00,AndrewFuller,Lakkalikööri,Speedy Express,1997-07-14 00:00:00,4.5,13.5
626,2,921,61,1,921,10595,1997-07-10 00:00:00,1997-08-07 00:00:00,AndrewFuller,Sirop d'érable,Speedy Express,1997-07-14 00:00:00,7.125,21.375
627,2,922,69,1,922,10595,1997-07-10 00:00:00,1997-08-07 00:00:00,AndrewFuller,Gudbrandsdalsost,Speedy Express,1997-07-14 00:00:00,9,27
628,2,841,44,2,841,10561,1997-06-06 00:00:00,1997-07-04 00:00:00,AndrewFuller,Gula Malacca,United Package,1997-06-09 00:00:00,0,19.450001
629,2,842,51,2,842,10561,1997-06-06 00:00:00,1997-07-04 00:00:00,AndrewFuller,Manjimup Dried Apples,United Package,1997-06-09 00:00:00,0,53
630,2,905,18,3,905,10588,1997-07-03 00:00:00,1997-07-31 00:00:00,AndrewFuller,Carnarvon Tigers,Federal Shipping,1997-07-10 00:00:00,12.5,50
631,2,906,25,3,906,10588,1997-07-03 00:00:00,1997-07-31 00:00:00,AndrewFuller,NuNuCa Nuß-Nougat-Creme,Federal Shipping,1997-07-10 00:00:00,2.8,11.2
632,2,906,34,3,906,10588,1997-07-03 00:00:00,1997-07-31 00:00:00,AndrewFuller,Sasquatch Ale,Federal Shipping,1997-07-10 00:00:00,2.8,11.2
633,2,906,42,3,906,10588,1997-07-03 00:00:00,1997-07-31 00:00:00,AndrewFuller,Singaporean Hokkien Fried Mee,Federal Shipping,1997-07-10 00:00:00,2.8,11.2
634,2,906,67,3,906,10588,1997-07-03 00:00:00,1997-07-31 00:00:00,AndrewFuller,Laughing Lumberjack Lager,Federal Shipping,1997-07-10 00:00:00,2.8,11.2
635,2,896,29,2,896,10583,1997-06-30 00:00:00,1997-07-28 00:00:00,AndrewFuller,Thüringer Rostbratwurst,United Package,1997-07-04 00:00:00,0,123.79
636,2,897,60,2,897,10583,1997-06-30 00:00:00,1997-07-28 00:00:00,AndrewFuller,Camembert Pierrot,United Package,1997-07-04 00:00:00,5.1000004,28.9
637,2,898,69,2,898,10583,1997-06-30 00:00:00,1997-07-28 00:00:00,AndrewFuller,Gudbrandsdalsost,United Package,1997-07-04 00:00:00,5.4000001,30.6
638,2,829,72,1,829,10556,1997-06-03 00:00:00,1997-07-15 00:00:00,AndrewFuller,Mozzarella di Giovanni,Speedy Express,1997-06-13 00:00:00,0,34.799999
639,2,845,2,2,845,10563,1997-06-10 00:00:00,1997-07-22 00:00:00,AndrewFuller,Chang,United Package,1997-06-24 00:00:00,0,19
640,2,845,36,2,845,10563,1997-06-10 00:00:00,1997-07-22 00:00:00,AndrewFuller,Inlagd Sill,United Package,1997-06-24 00:00:00,0,19
641,2,846,52,2,846,10563,1997-06-10 00:00:00,1997-07-22 00:00:00,AndrewFuller,Filo Mix,United Package,1997-06-24 00:00:00,0,7
642,2,813,69,1,813,10552,1997-05-29 00:00:00,1997-06-26 00:00:00,AndrewFuller,Gudbrandsdalsost,Speedy Express,1997-06-05 00:00:00,0,36
643,2,814,75,1,814,10552,1997-05-29 00:00:00,1997-06-26 00:00:00,AndrewFuller,Rhönbräu Klosterbier,Speedy Express,1997-06-05 00:00:00,0,7.75
644,2,815,11,2,815,10553,1997-05-30 00:00:00,1997-06-27 00:00:00,AndrewFuller,Queso Cabrales,United Package,1997-06-03 00:00:00,0,21
